store_id,name,address,suburb,chain?,website_url,phone_number,lat,lng,apportioned_pop,pop_density_per_sqkm
STR_1436,Nekopia Pets,197 Victoria St,West Melbourne,False,http://www.nekopiapets.com.au/,0435 062 181,-37.8059656,144.954853,164071.9923569771,5802.86
STR_1437,PETS LOVE ME,Shop 3g/439 Docklands Dr,Docklands,False,https://www.facebook.com/Pets-Love-Me-952329841493563/,0412 998 560,-37.8150364,144.9385121,141697.4574721205,5011.52
STR_1438,Kmart Melbourne Cbd,236 Bourke St,Melbourne,True,https://www.kmart.com.au/store-detail/Kmart+Melbourne+Cbd?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+melbourne+cbd,(03) 8660 8300,-37.812676,144.9660271,183293.81143152455,6482.69
STR_1439,Lincraft Melbourne,360 Bourke St,Melbourne,False,https://www.lincraft.com.au/store/melbourne-cbd,(03) 9642 0755,-37.8140528,144.9628278,176459.9235913717,6240.99
STR_1440,Petstock Northcote,345-347 High St,Northcote,True,https://www.petstock.com.au/store/petstock-northcote-3274,(03) 8306 1567,-37.7703,144.9984331,114571.36010657687,4052.13
STR_1441,All 4 Pets,62 Lower Heidelberg Rd,Ivanhoe,True,https://all4pets.com.au/,(03) 9499 2279,-37.772063,145.0458031,58521.155308502435,2069.76
STR_1442,PetO Richmond,474 Victoria St,Richmond,True,https://peto.com.au/find-a-peto-store/richmond?utm_source=local&utm_medium=organic&utm_campaign=richmond,(03) 9957 7800,-37.8113303,145.0074475,104967.06367644468,3712.45
STR_1443,Petstock Clifton Hill,592-596 Smith St,Clifton Hill,True,https://www.petstock.com.au/store/petstock-clifton-hill-3074?utm_term=plcid_296318294117391205,(03) 9481 7001,-37.793583,144.985496,147940.33054254798,5232.32
STR_1444,Petstock Toorak,479 Toorak Rd,Toorak,True,https://www.petstock.com.au/store/petstock-toorak-3278,(03) 8306 1544,-37.8409193,145.0089554,133277.37465806634,4713.72
STR_1445,Habitat Pets Port Melbourne,27 Crockford St,Port Melbourne,True,http://www.habitatpets.com.au/,(03) 9646 6481,-37.8343691,144.9472437,116041.79416422972,4104.14
STR_1446,Petstock Prahran,476-478 High St,Prahran,True,https://www.petstock.com.au/store/petstock-prahran-3092?utm_term=plcid_4623127972699974805,(03) 9530 2584,-37.8534198,145.004246,141423.28708638696,5001.83
STR_1447,Petbarn Malvern,1357 Malvern Rd,Malvern,True,https://www.petbarn.com.au/store-finder/malvern?utm_content=local_seo,(03) 9822 3799,-37.8527377,145.039321,96961.0652247335,3429.3
STR_1448,Petstock Hawthorn,550 Burwood Rd,Hawthorn,True,https://www.petstock.com.au/store/petstock-hawthorn-3070?utm_term=plcid_11142968616922167667,(03) 9819 0105,-37.8238889,145.0436111,88302.44942397917,3123.06
STR_1449,Petbarn Brunswick,33 Weston St,Brunswick,True,https://www.petbarn.com.au/store-finder/brunswick?utm_content=local_seo,(03) 9380 5566,-37.774938,144.963882,126086.193294449,4459.39
STR_1450,Upmarket Pets & Aquarium Collingwood,4 Hood St,Collingwood,True,https://upmarketpets.com.au/,(03) 9600 9120,-37.804328,144.991799,140648.8952209024,4974.44
STR_1451,Petbarn Richmond,609 Church St,Richmond,True,https://www.petbarn.com.au/store-finder/richmond?utm_content=local_seo,(03) 9908 5101,-37.8321167,144.9970099,133007.5675711687,4704.18
STR_1452,Everything Silkworms,217/19 Milton Parade,Malvern,True,https://www.everythingsilkworms.com.au/,,-37.8456836,145.0387478,95847.6567882346,3389.92
STR_1453,Petstock Tooronga Village,Shop 04B,Glen Iris,True,https://www.petstock.com.au/store/petstock-tooronga-3268,(03) 8595 1645,-37.8456807,145.0459151,92611.0808133646,3275.45
STR_1454,Petstock Hawthorn East,T13 Home Co,Hawthorn East,True,https://www.petstock.com.au/store/petstock-hawthorn-east-3208?utm_term=plcid_2596699694574267231,(03) 9498 0581,-37.8455085,145.0417938,94245.62971168032,3333.26
STR_1455,Habitat Pets Brunswick East,362-366 Lygon St,Brunswick East,True,https://www.habitatpets.com.au/,(03) 7045 1599,-37.7677098,144.9725819,120925.6829810554,4276.87
STR_1456,Petstock Moonee Ponds,Shop T15/20 Homer St,Moonee Ponds,True,https://www.petstock.com.au/store/petstock-moonee-ponds-3264,(03) 8306 1566,-37.7649693,144.9216669,100548.192983943,3556.16
STR_1457,Bark with Buster,17 Doncaster St,Ascot Vale,False,https://barkwithbuster.com.au/,0455 745 268,-37.7778975,144.9095883,95077.98965244944,3362.7
STR_1458,Melbourne Pet Rescue Superstore,360 Sydney Rd,Brunswick,True,http://shoptorescuebrunswick.com/,(03) 9448 8532,-37.7695496,144.9619179,117275.12008682264,4147.76
STR_1459,New Life Aquarium & Pets Abbotsford,3 Lithgow St,Abbotsford,True,https://www.newlifeaquariumandpets.com/,(03) 9428 8721,-37.8098047,144.9981857,113271.61314462064,4006.16
STR_1460,Pet Pantry & Co,Pet Pantry & Co,Middle Park,True,https://petpantryandco.com/,0452 400 764,-37.8496546,144.9646425,115413.08081031416,4081.9
STR_1461,Petbarn St Kilda,148 Barkly St,St Kilda,True,https://www.petbarn.com.au/store-finder/st-kilda?utm_content=local_seo,(03) 9988 0404,-37.8664913,144.9819009,105889.91221264172,3745.09
STR_1462,YAP WEAR Pet Store,61 Cardigan Pl,Albert Park,False,http://www.yapwear.com.au/,(03) 9696 7474,-37.8411242,144.9531691,103923.57967706076,3675.54
STR_1463,Dog Town Pet Supplies Williamstown,37B Ferguson St,Williamstown,True,http://www.dogtown.net.au/,(03) 9397 8884,-37.8594075,144.8998632,24806.112653322543,877.34
STR_1464,Petstock Coburg,228-238 Sydney Rd,Coburg,True,https://www.petstock.com.au/store/petstock-coburg-3270,(03) 8306 1556,-37.7491443,144.9656149,106881.08584901122,3780.15
STR_1465,Pet Love,329 Moreland Rd,Coburg,True,https://www.petlove.com.au/,0413 320 173,-37.7540553,144.9536212,106630.61614656128,3771.29
STR_1466,E & A Salce,647 High St,Thornbury,True,https://www.salce.com.au/,(03) 9484 3805,-37.761331,144.9998988,109608.48114466586,3876.61
STR_1467,Habitat Pets Altona North,1/174 Millers Rd,Altona North,True,http://www.habitatpets.com.au/,(03) 9314 0234,-37.8326981,144.8475656,31244.10385945619,1105.03
STR_1468,PetO Maribyrnong,2-6 Sloane St,Maribyrnong,True,https://peto.com.au/find-a-peto-store/maribyrnong?utm_source=local&utm_medium=organic&utm_campaign=maribyrnong,(03) 8318 0700,-37.774528,144.8847804,78298.56748383657,2769.25
STR_1469,Petstock Yarraville,107A Gamon St,Yarraville,True,https://www.petstock.com.au/store/petstock-yarraville-3280,(03) 8306 1577,-37.8116901,144.8896388,64292.32969887029,2273.88
STR_1470,Petstock Altona North,300-330 Millers Rd,Altona North,True,https://www.petstock.com.au/store/petstock-altona-north-3090?utm_term=plcid_8863363574361404308,(03) 9391 0455,-37.844503,144.8430745,30810.524293693565,1089.7
STR_1471,Rhuarc's Pet Supplies,328 Melbourne Rd,Newport,False,http://rhuarcspetsupplies.com.au/,(03) 9391 9533,-37.8457852,144.8855667,42234.43129807472,1493.74
STR_1472,Petbarn Maribyrnong,Homemaker Centre,Maribyrnong,True,https://www.petbarn.com.au/store-finder/maribyrnong?utm_content=local_seo,(03) 9908 5103,-37.7712968,144.8858223,77574.73766725788,2743.65
STR_1473,Rogue Pet,Unit 1/306 Albert St,Brunswick,True,http://roguepet.com.au/,0433 994 693,-37.7687982,144.9584354,116484.82263712678,4119.81
STR_1474,Vitapaw,65 Charles St,Seddon,False,https://vitapaw.com.au/,,-37.8069085,144.89227,69593.67126334106,2461.37
STR_1475,Vortex Pet Supplies,3 Bolitho St,Sunshine,False,,0406 392 796,-37.79723600000001,144.8335728,43779.269526977594,1548.37
STR_1476,Petbarn Sunshine,Sunshine Square,Sunshine North,True,https://www.petbarn.com.au/store-finder/sunshine?utm_content=local_seo,(03) 9966 0800,-37.7760413,144.8283579,57606.124231227295,2037.4
STR_1477,Bruce's Healthy Dog Treats,14 Bennet Dr,Altona North,False,https://www.healthydogtreats.com.au/,0402 262 875,-37.8429879,144.8422278,29632.48339126656,1048.03
STR_1478,Fastway Aquarium & Hydroponics,444 Geelong Rd,West Footscray,False,https://fastwayaquarium.com.au/,(03) 9314 1119,-37.8117141,144.8657166,68108.46082992018,2408.84
STR_1479,Kmart Altona,124-134 Millers Rd,Altona North,True,https://www.kmart.com.au/store-detail/Kmart+Altona?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+altona,(03) 8378 7500,-37.8278645,144.848057,32519.287639185943,1150.13
STR_1480,BinggoBuys,25 Robbins Cct,Williamstown North,False,https://www.binggobuys.com/,,-37.8536317,144.8702311,40687.58656682968,1439.03
STR_1481,La Luna Pet Care,43B Patch Cct,Laverton North,True,https://www.lalunapetcare.com.au/,1300 761 369,-37.827147,144.813863,6578.0896297895415,232.65
STR_1482,Petstock Williamstown,Shop 6/19/21 Douglas Parade,Williamstown,True,https://www.petstock.com.au/store/petstock-williamstown-3352,(03) 9115 5630,-37.8579553,144.8976503,26840.903188826614,949.3
STR_1483,The Bark Bakery,51 Blyth St,Altona,False,http://www.thebarkbakery.com.au/,0431 260 502,-37.868222,144.8301167,13835.113482884355,489.32
STR_1484,Williamstown Aquarium,368 Kororoit Creek Rd,Williamstown North,False,http://www.williamstownaquarium.com.au/,(03) 9399 8883,-37.8540701,144.860273,37772.10084679576,1335.91
STR_1485,Supaw Pet Bakery,364 Spencer St,West Melbourne,False,http://www.supawpet.com.au/,(03) 9043 2534,-37.8118813,144.9510427,156050.45555224968,5519.16
STR_1486,Dog Sht,Aisle B,South Melbourne,True,https://dogsht.com.au/pages/visitus,,-37.8323968,144.9565374,146673.9401476629,5187.53
STR_1487,Bunnings Altona,Cnr Millers and,Altona,True,https://www.bunnings.com.au/stores/vic/altona?utm_source=google&utm_medium=places&utm_content=bunnings-altona&utm_campaign=googleplaces,(03) 9392 7700,-37.8456117,144.8438528,31406.255135695777,1110.77
STR_1488,Jaybees Pet Food & Produce,202 McIntyre Rd,Sunshine North,False,,(03) 9364 2612,-37.755957,144.8328072,52281.17469661572,1849.07
STR_1489,Ruffland kennels,Perth Ave,Albion,False,http://t.me/Mathewcolin,,-37.7788579,144.8236862,57249.70007102872,2024.79
STR_1490,Barkn'licious Dog Treats,2 Elford Ct,Cairnlea,False,http://www.barknliciousdogtreats.com.au/,0410 558 933,-37.765164,144.7929,57235.93535199548,2024.31
STR_1491,PET CARE,u3/52 Adelaide St,Saint Albans,True,https://pet-care.au/,,-37.7405213,144.7889753,76796.042182068,2716.1
STR_1492,Dog and Cat Supplies,34 Osbert St,Sunshine,True,http://dogandcatsupplies.com.au/,0489 920 186,-37.7800069,144.8393924,54960.30082783147,1943.82
STR_1493,Bunnings Maribyrnong,Cnr Rosamond Rd &,Maribyrnong,True,https://www.bunnings.com.au/stores/vic/maribyrnong?utm_source=google&utm_medium=places&utm_content=bunnings-maribyrnong&utm_campaign=googleplaces,(03) 9319 7300,-37.7762573,144.8836243,76906.59196878927,2720.01
STR_1494,Petstock Taylors Lakes,6/460 Melton Hwy,Taylors Lakes,True,https://www.petstock.com.au/store/petstock-taylors-lakes-3054?utm_term=plcid_9477361115049223568,(03) 8390 9255,-37.695197,144.775262,51685.481272331104,1828.0
STR_1495,Petbarn Watergardens,399 Melton Hwy,Taylors Lakes,True,https://www.petbarn.com.au/store-finder/watergardens?utm_content=local_seo,(03) 9390 2172,-37.6970953,144.7717171,56626.72716983658,2002.76
STR_1496,Ruffey Pets,14-16 Westwood Dr,Ravenhall,False,https://www.ruffey.com.au/,1800 783 339,-37.7676606,144.7543438,46039.98918354513,1628.33
STR_1497,Petbarn Caroline Springs,Tenancy 7/1085 Western Hwy,Caroline Springs,True,https://www.petbarn.com.au/store-finder/caroline-springs?utm_content=local_seo,(03) 8348 5039,-37.75921990000001,144.7462229,46340.11273364146,1638.95
STR_1498,Deer Park Aquarium,1/28 Panamax Rd,Ravenhall,False,http://deerparkaquarium.com.au/,(03) 8390 0019,-37.7617642,144.7460972,44903.078246212586,1588.12
STR_1499,Morgan’s SUPA VALU Delahey,Cnr Kings &,Delahey,False,https://www.supavalu.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=SUPA+VALU+Delahey&utm_term=plcid_14053506858977388525,(03) 9362 1207,-37.725908,144.780798,78303.64453005747,2769.42
STR_1500,Wagging Dog Treats,5 Alma Ln,Caroline Springs,False,http://waggingdogtreats.com/,0492 991 044,-37.724506,144.7428555,72175.68615980768,2552.69
STR_1501,Paws N' Stuff (Deer Park),77 Dumfries St,Deer Park,True,https://pawsnstuff.com.au/,0480 038 385,-37.7624223,144.7683615,55093.0839692363,1948.52
STR_1502,Muddy Dogs - Dog Grooming & Pet Supplies,1/49 Lester Ave,Saint Albans,False,https://www.muddydogspetsupplies.com.au/,0425 850 842,-37.7406316,144.8105346,60815.643018530245,2150.91
STR_1503,The Pet Food Shop Derrimut,60 Buys Ct,Derrimut,True,,(03) 9394 1006,-37.7992706,144.7546539,17114.410200526487,605.3
STR_1504,Pet Horse And Farm,unit 2c Thor Ct,Keilor East,True,https://www.pethorsefarm.com.au/,1300 362 326,-37.7307456,144.8542962,37526.09943257606,1327.21
STR_1505,AquaPet,5/2 Castro Way,Derrimut,False,http://aquapet.com.au/,(03) 8372 5222,-37.7919793,144.7721524,31119.050838430125,1100.61
STR_1506,Pets Store,17 Newton Wy,Plumpton,True,,0435 846 267,-37.706186,144.7261652,43839.1359234481,1550.49
STR_1507,Bug & Bun Fragrances,102A Ferguson St,Williamstown,False,https://bugandbun.com.au/,0419 963 163,-37.8586373,144.8967361,26705.68707591245,944.52
STR_1508,Mega Pet Warehouse Hoppers Crossing,33-39 Heaths Rd,Hoppers Crossing,True,http://www.megapet.com.au/,(03) 9748 5377,-37.8800067,144.7027432,53159.088463661195,1880.12
STR_1509,Petstock Hoppers Crossing,431 Old Geelong Rd,Hoppers Crossing,True,https://www.petstock.com.au/store/petstock-hoppers-crossing-3034?utm_term=plcid_2742953469081805341,(03) 9369 9955,-37.8685137,144.7305521,66155.88546979349,2339.79
STR_1510,Petbarn Hoppers Crossing,283 Old Geelong Rd,Hoppers Crossing,True,https://www.petbarn.com.au/store-finder/hoppers-crossing?utm_content=local_seo,(03) 8742 2510,-37.8742601,144.7184631,63008.39829136789,2228.47
STR_1511,PetO Point Cook,2 Main St,Point Cook,True,https://peto.com.au/find-a-peto-store/point-cook?utm_source=local&utm_medium=organic&utm_campaign=pointcook,(03) 9394 6000,-37.88472730000001,144.7362853,66944.74667921604,2367.69
STR_1512,Waterlife Aquarium,2/2 Shaft Ct,Hoppers Crossing,False,http://waterlifeaquarium.com.au/,(03) 8360 8880,-37.8737887,144.723656,65966.86028902553,2333.1
STR_1513,Petstock Tarneit,Unit 2/640 Leakes Rd,Tarneit,True,https://www.petstock.com.au/store/petstock-tarneit-3350,(03) 8691 3991,-37.8346975,144.6996788,53849.77476741039,1904.55
STR_1514,Victorian Bird Co,Unit 2/2 Shaft Ct,Hoppers Crossing,True,http://victorianbirdco.com.au/,(03) 8360 8887,-37.8739037,144.7236051,65897.73079531926,2330.66
STR_1515,Reptile Life,Unit 2/2 Shaft Ct,Hoppers Crossing,True,http://reptilelife.com.au/,(03) 8360 8886,-37.8738899,144.7235234,65861.46354880442,2329.37
STR_1516,Pet Universe,35 Dunlop Rd,Hoppers Crossing,True,https://www.facebook.com/share/17yFMXiy18/,(03) 9369 7007,-37.8679066,144.7229333,67122.97532733348,2373.99
STR_1517,PetJoy Pas󠀠ino,13 Jamieson Way,Point Cook,False,,,-37.8970445,144.7525964,66566.74275573957,2354.32
STR_1518,Kpup,Victoria St,Truganina,False,https://www.facebook.com/kpupFriends?mibextid=ZbWKwL,(03) 9352 6305,-37.8572893,144.7269837,61307.00730822216,2168.29
STR_1519,Lenny's Pup Shop,SR41,Altona,False,http://lennyspupshop.com.au/,,-37.8757037,144.8104467,22192.240676444613,784.89
STR_1520,Bunnings Manor Lakes,515 Ballan Rd,Manor Lakes,True,https://www.bunnings.com.au/stores/vic/manor-lakes,(03) 9731 2800,-37.8709087,144.6102198,29745.22935534061,1052.02
STR_1521,Woofy,1 Kennedy Ct,Hoppers Crossing,True,,,-37.8519371,144.6935168,75600.80141425268,2673.83
STR_1522,FUSION Bearded Dragons,1 Shearer Cl,Hoppers Crossing,False,https://www.fusionbeardeddragons.com.au/,0433 046 156,-37.8631037,144.7073561,67430.77687624202,2384.88
STR_1523,DREAMWOOF,250 Heaths Rd,Werribee,False,,,-37.876304,144.676052,59203.24472599632,2093.89
STR_1524,Kmart Tarneit,540 Derrimut Rd,Tarneit,True,https://www.kmart.com.au/store-detail/Kmart+Tarneit?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+tarneit,(03) 8015 2000,-37.8375575,144.6930749,59854.95715203301,2116.94
STR_1525,Bunnings Hoppers Crossing,221-231 Old Geelong Rd,Hoppers Crossing,True,https://www.bunnings.com.au/stores/vic/hoppers-crossing?utm_source=google&utm_medium=places&utm_content=bunnings-hoppers-crossing&utm_campaign=googleplaces,(03) 8734 4600,-37.875053,144.7132612,59484.042797423375,2103.82
STR_1526,Bunnings Tarneit,660 Leakes Rd,Tarneit,True,https://www.bunnings.com.au/stores/vic/tarneit?utm_source=google&utm_medium=places&utm_content=bunnings-tarneit&utm_campaign=googleplaces,(03) 9749 9400,-37.83356310000001,144.6976823,52600.75060024753,1860.37
STR_1527,Kmart Manor Lakes,Shop M01/455 Ballan Rd,Manor Lakes,True,https://www.kmart.com.au/store-detail/Kmart+Manor+Lakes?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+manor+lakes,(03) 9974 8000,-37.8755608,144.6132453,34221.345038494735,1210.33
STR_1528,Petstock Essendon,2/299 Pascoe Vale Rd,Essendon,True,https://www.petstock.com.au/store/petstock-essendon-3080?utm_term=plcid_495689504467138055,(03) 9374 1444,-37.7456373,144.9258316,96614.01353858237,3417.02
STR_1529,Petbarn Essendon,306 Keilor Rd,Essendon,True,https://www.petbarn.com.au/store-finder/essendon?utm_content=local_seo,(03) 9374 1433,-37.737744,144.8942904,66591.34370840876,2355.19
STR_1530,Pet Store N More,85A Matthews Ave,Airport West,True,http://www.petstorenmore.com.au/,(03) 9335 2820,-37.7156708,144.8914229,54887.04707923927,1941.23
STR_1531,My Pet Stop,17 217/223 Mickleham Rd,Westmeadows,True,https://www.mypetstop.com.au/,(03) 9967 8989,-37.6859096,144.8809807,31586.053689933047,1117.13
STR_1532,Pawfect Treats,11 Blenheim St,Glenroy,True,https://www.pawfecttreats.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7403236765330631797,(03) 7044 2020,-37.7038653,144.9188759,69129.44501199709,2444.95
STR_1533,Lux & Bones,94 Keilor Park Dr,Tullamarine,True,https://luxandbones.com.au/,(03) 9287 9888,-37.7095943,144.8603473,22496.663424439943,795.66
STR_1534,LaManna Supermarket,10 English St,Essendon Fields,False,https://www.lamanna.com.au/?utm_content=LaManna%20Supermarket&utm_campaign=Google%20My%20Business&utm_medium=organic&utm_source=google&utm_term=plcid_2816312698244506615,(03) 9026 9205,-37.7268797,144.8940248,63998.95577941676,2263.5
STR_1535,Pretty Wild Pets,94 Keilor Park Dr,Tullamarine,False,https://www.prettywildpets.com.au/,1300 120 513,-37.7095943,144.8603473,22496.663424439943,795.66
STR_1536,THE GUINEA PIGGIES,Churchill Ave,Tullamarine,False,https://www.theguineapiggies.com/,,-37.70155949999999,144.8727616,30331.15437403662,1072.75
STR_1537,bunny boutique,Churchill Ave,Tullamarine,False,http://www.bunnyboutique.com.au/,,-37.7004812,144.8731964,30243.938034458297,1069.66
STR_1538,"Beanfeet Dog Grooming, Pet Store and Training School Tullamarine",6/55 Garden Dr,Tullamarine,False,http://www.agsgrooming.com.au/,(03) 8658 1218,-37.690453,144.877017,29147.05492954823,1030.87
STR_1539,Ascot Saddlery,536-546 Racecourse Rd,Flemington,False,http://www.ascotsaddlery.com.au/,(03) 9376 5444,-37.787189,144.922292,85595.9472026896,3027.34
STR_1540,Pups In The Pantry,94 Keilor Park Dr,Tullamarine,False,https://www.pupsinthepantry.com.au/,(03) 9287 9888,-37.7095943,144.8603473,22496.663424439943,795.66
STR_1541,Discount Pet Centre,Factory 17/35/45 Hood St,Airport West,True,http://discountpetcentre.com.au/,1300 140 475,-37.7254661,144.8869856,57186.19993967165,2022.55
STR_1542,Pocoloco,Benshaw Ct,Hillside,False,https://www.pocoloco.com.au/,,-37.6838674,144.7521144,36610.99260529271,1294.85
STR_1543,Petbarn Coburg,Unit 4/64-96 Gaffney St,Coburg North,True,https://www.petbarn.com.au/store-finder/coburg?utm_content=local_seo,(03) 9354 4110,-37.7323495,144.9583859,86044.5507335572,3043.2
STR_1544,Coburg Aquarium,232-236 Bell St,Coburg,False,http://www.coburgaquarium.com.au/,(03) 9354 5843,-37.7401626,144.9569947,95586.00213914004,3380.66
STR_1545,Oh My Paws Natural Dog Treats,2B Heath St,Pascoe Vale,False,https://ohmypaws.com.au/shop/,0447 609 995,-37.7301334,144.9293355,84782.30320892105,2998.56
STR_1546,The Paw Shop,31 Devon Rd,Pascoe Vale,True,http://www.thepawshop.com.au/,,-37.7216858,144.923727,78584.29801130504,2779.35
STR_1547,Alphapet Essendon,Unit 2/102 Fletcher St,Essendon,True,http://www.alphapet.com.au/,0422 066 816,-37.7548328,144.9182659,96341.42867141872,3407.38
STR_1548,Loyal Friends | Dog Grooming Strathmore,335 Napier St,Strathmore,False,https://loyalfriends.com.au/,0468 799 222,-37.7351195,144.9187339,82571.56216776175,2920.37
STR_1549,Purrific Brush,1 Ascot Vale Rd,Kensington,False,https://purrificbrush.company.site/,0493 163 667,-37.7867363,144.9211832,85714.66668244892,3031.54
STR_1550,Frozen Rodents | Rats & Mice - Melbourne,Braybrook VIC 3020,Braybrook,False,https://frozenrodents.net.au/,0435 330 066,-37.7859028,144.8587417,65885.80560712458,2330.23
STR_1551,Zoomies Pet Treats,Hubert Ave,Glenroy,False,,,-37.7030215,144.9329168,68260.08859754309,2414.21
STR_1552,Pet Craze,386 Barry Rd,Coolaroo,True,,0450 160 235,-37.6658841,144.9442172,32303.42115424479,1142.5
STR_1553,Petbarn Roxburgh Park,T01/1550 Pascoe Vale Rd,Coolaroo,True,https://www.petbarn.com.au/store-finder/roxburgh-park?utm_content=local_seo,(03) 8314 4111,-37.6457369,144.930793,43963.3465913195,1554.89
STR_1554,upet,10 Stanley St,Glenroy,False,,0432 154 585,-37.7108105,144.9156362,69955.05438464027,2474.15
STR_1555,King Pets,651 High St,Preston,True,,(03) 9458 1807,-37.7329079,145.0045496,83910.39296263705,2967.72
STR_1556,Pet Art Dog Grooming Carlton North,777 Nicholson St,Carlton North,True,https://www.petart.net.au/,0403 127 275,-37.781124,144.977655,132579.55044436548,4689.04
STR_1557,Little life pet shop,651 High St,Preston,True,,(03) 9458 1807,-37.7329079,145.0045496,83910.39296263705,2967.72
STR_1558,BestSmartCheap,27 Avisha Way,Greenvale,False,https://bestsmartcheap.com/,,-37.6293216,144.8817332,19466.13211395929,688.47
STR_1559,Kmart Campbellfield,1434 Sydney Rd,Campbellfield,True,https://www.kmart.com.au/store-detail/Kmart+Campbellfield?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+campbellfield,(03) 8301 9600,-37.6880788,144.9598403,42931.91263018797,1518.41
STR_1560,Roxy Aquarium,1B Fleet St,Somerton,True,https://roxyaquarium.com.au/,(03) 8313 5522,-37.6435657,144.9634866,2855.330398961993,100.99
STR_1561,Pet Joint,24 Capital Link Dr,Campbellfield,True,http://www.petjoint.com.au/,(03) 9018 7387,-37.6556103,144.9639275,15362.711154166756,543.34
STR_1562,OZ Great Value,34A Somerton Rd,Somerton,True,http://www.34somerton.com.au/,0431 510 603,-37.6420233,144.947195,26444.489926391612,935.28
STR_1563,Peters Pure Animal Foods,49-53 Capital Link Dr,Campbellfield,False,http://www.peterspureanimalfoods.com/,(03) 9357 8110,-37.6533963,144.9614234,14894.711743728356,526.79
STR_1564,PetO Northland,97 Chifley Dr,Preston,True,https://peto.com.au/find-a-peto-store/northland?utm_source=local&utm_medium=organic&utm_campaign=northland,(03) 9466 0700,-37.7416789,145.0304057,72642.67184594175,2569.21
STR_1565,Petstock Craigieburn,340a Craigieburn Rd,Craigieburn,True,https://www.petstock.com.au/store/petstock-craigieburn-3084?utm_term=plcid_7934211813789089029,(03) 8339 4095,-37.5931185,144.9110356,70472.99999023312,2492.47
STR_1566,Petbarn Craigieburn,420 Craigieburn Rd,Craigieburn,True,https://www.petbarn.com.au/store-finder/craigieburn?utm_content=local_seo,(03) 9998 2805,-37.5910901,144.9094905,69782.88974926088,2468.06
STR_1567,Kmart Craigieburn,Craigieburn Central,Craigieburn,True,https://www.kmart.com.au/store-detail/Kmart+Craigieburn?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+craigieburn,(03) 7303 1600,-37.5923313,144.9133451,70877.06253854063,2506.76
STR_1568,King of Paws,32/16 Dunstans Ct,Thomastown,True,http://www.kingofpaws.store/,(03) 8529 4070,-37.6919068,145.0223525,59129.10901715335,2091.26
STR_1569,E & A Salce Warehouse,31 Ricky Way,Epping,True,http://www.salce.com.au/,(03) 8405 3802,-37.6427485,145.0016539,32170.70254039985,1137.81
STR_1570,Pet Price Club,24 Riley Rd,Craigieburn,True,https://www.petprice.com.au/,(03) 9308 8157,-37.5890225,144.9437775,32906.59361601143,1163.83
STR_1571,Village Grocer Grand Boulevard Craigieburn,27-29 Princes Cct,Craigieburn,True,,(03) 9333 8966,-37.583943,144.9359942,42469.96641546524,1502.07
STR_1572,The Saltiest Dog,Unit 18/14 Longford Rd,Epping,False,https://thesaltiestdog.com.au/,0422 977 243,-37.6405835,145.0080885,38851.74759435673,1374.1
STR_1573,Petstock Vet Craigieburn,340a Craigieburn Rd,Craigieburn,True,https://www.petstock.com.au/store/petstock-vet-craigieburn-3096?utm_term=plcid_15281728548557935419,(03) 9303 8244,-37.5931851,144.911054,70450.13520057073,2491.66
STR_1574,Pawarchy,953 Burke Rd,Camberwell,False,http://www.pawarchy.com.au/,(03) 7012 9855,-37.8249474,145.0577574,87685.59666356366,3101.24
STR_1575,Belvedere's Pet Supplies & Dog Grooming,93 Upper Heidelberg Rd,Ivanhoe,False,http://www.belvederespetsupplies.com.au/,(03) 9499 4439,-37.7694118,145.0413774,61629.00824143719,2179.68
STR_1576,Petbarn Preston,Unit 2/86 Bell St,Preston,True,https://www.petbarn.com.au/store-finder/preston?utm_content=local_seo,(03) 9998 2801,-37.7470873,145.0267607,78952.01383565983,2792.36
STR_1577,Pawtner Pet Supplies,Plenty Rd,Bundoora,False,https://www.pawtner.com.au/,,-37.7039768,145.0548459,50865.43280374649,1799.0
STR_1578,Barking Good,277 Lower Heidelberg Rd,Ivanhoe East,True,http://www.barkinggood.com.au/,(03) 9499 7387,-37.772554,145.06033,55356.09002212646,1957.82
STR_1579,PetO Thomastown,36 Dalton Rd,Thomastown,True,https://peto.com.au/find-a-peto-store/thomastown?utm_source=local&utm_medium=organic&utm_campaign=thomastown,(03) 9474 3600,-37.6884007,145.0294005,59471.664842377715,2103.38
STR_1580,Mega Pet Warehouse Epping,500 High St,Epping,True,http://www.megapet.com.au/,(03) 8405 3033,-37.6590232,145.0201706,58850.94545414206,2081.43
STR_1581,Petbarn Epping,592-694 High St,Epping,True,https://www.petbarn.com.au/store-finder/epping?utm_content=local_seo,(03) 9494 1616,-37.6538368,145.0232146,57990.56974926435,2051.0
